source,target
Title - Riichi Master,称号・リーチの達人
Title - Regnus Bighead Scholar,称号・レグナスアンコウ学者
Title - Regnus Bighead Fishing King,称号・レグナスアンコウ釣り王
Title - In the World Boss's Eyes,称号・ロードの瞳に映りし者
Title - None Shall Escape!,称号・一人も逃がさない！
Title - One-Day Detective,称号・一日探偵
"Title - One Wood, One Lifetime",称号・一木一浮世
Title - Step by Step,称号・一歩一歩
Title - Together in Every Shot,称号・一生記念撮影しよう
Title - Swept the Waters,称号・一網打尽
Title - Let's Eat Donuts!,称号・一緒にドーナツ食べよう
Title - Become Light Together!,称号・一緒に光になろう！
"Title - One Shuttle, One Cosmos",称号・一織一世界
Title - Jack of All Trades,称号・万能の意義
Title - Whispering Windleaf,称号・万象を吟ずる風葉
Title - Next Generation - In the Name of Master,称号・三代・マスターの名において
Title - I Can Still Heal,称号・不屈の決意
Title - Memory of the World,称号・世界の記憶
Title - Wandering Tales of the World,称号・世界を旅する物語
Title - Exquisite Perfectionist,称号・丹念の追求
Title - Prophetic White Cat,称号・予知の白猫
Title - Trade Navigator,称号・交易ナビゲーター
Title - Interwoven Testimony,称号・交錯する証人
Title - Networking Expert,称号・人脈開拓専門家
Title - Make Friends! Now!,称号・今こそフレンド募集！
Title - Nice Hiding,称号・今回はうまく隠れた
Title - This Drop Is the One! (Probably),称号・今度こそ！
Title - Still Not Satisfied Today,称号・今日はまだ遊び足りない
Title - Processing with Pep!,称号・今日も元気に・加工作業
Title - Gathering with Gusto!,称号・今日も元気に・採取作業
Title - Mining with Mojo!,称号・今日も元気に・採掘作業
Title - Quarry with Spirit!,称号・今日も元気に・採石作業
Title - Please Date Me!,称号・付き合ってください！
Title - Merit +999,称号・偉業を遂げし者
Title - Chronic Indecisiveness,称号・優柔不断
Title - Classy. Too Classy.,称号・優雅、あまりにも優雅
Title - Joystick Aristocrat,称号・優雅な操縦者
Title - Adventure in Full Swing,称号・元気いっぱいの冒険
Title - Light of the Elder,称号・先輩の光
Title - Light Leap,称号・光と共に跳べ
Title - Eclipse Harmonizer,称号・光蝕を中和する者
Title - Finely Crafted,称号・入念な仕上げ
Title - The All-Seeing Eye,称号・全知全能の眼
Title - Fully Armored Attack!,称号・全身重装備で出撃！
Title - Closet Overflow Error,称号・全部着るなんて絶対無理
Title - I Want It All,称号・全額ほしい
Title - Eighth Power,称号・八乗
Title - Style Enforcer,称号・公認「服装かぶり撲滅係」
Title - Join Forces Now!,称号・共に戦おう
Title - Resonant Performer,称号・共鳴の奏者
Title - I Like You More Than Adventure,称号・冒険よりもあなた
Title - A Refining Guru at Last,称号・准精錬マスター
Title - Encounters and Remembrance,称号・出会いと記念
Title - In the Name of Master,称号・初代・マスター
Title - Sky Is the Limit!,称号・初代・限界など存在しない！
Title - Preliminary Exploration,称号・初期探索
Title - Clawmarked,称号・刻まれた爪痕
Title - Moving Ever Upward,称号・前進あるのみ
Title - Shackles Severed by Unity,称号・力を合わせ断ち切る鎖
Title - Merit +1,称号・功績を上げし者
"Title - Knight Boarlet, Forward!",称号・勇敢なるウリボナイト
Title - Respected Adventurer,称号・勤勉な先輩
Title - A Thousand Pages Begin with a Page,称号・千里の道も読書から
Title - Natural Historian,称号・博物学者
Title - Stone Porter,称号・原石界の運送屋
Title - Flawless,称号・厳重防御
Title - Few Friends Club,称号・友達が少ない
Title - Twin Finale,称号・双子の終鳴
Title - Closed for Orders,称号・受注停止
Title - Open for Orders,称号・受注開始
Title - Classics Club Member,称号・古典部のメンバー
Title - Cute Ones Also Get Wrecked,称号・可愛くても容赦なし
Title - Divide and Conquer,称号・各個撃破
Title - Nameless Tuning,称号・名なしの音律
Title - Namecard Curator,称号・名刺コレクター
Title - Namecard Connoisseur,称号・名刺愛好家
Title - The Ever-Resounding Name,称号・名声とどろく
Title - Turbo Sightseer,称号・名所巡りも効率第一
Title - Lingering Delight,称号・名残惜しい
Title - Honorary Executor,称号・名誉執行官
Title - The Scenery in Your Eyes,称号・君の瞳に映る景色
Title - Ultimate Glory of a Human Bot,称号・周回効率の匠
Title - One of a Kind,称号・唯一無二の自分たれ
Title - Kindness +99,称号・善意+99
Title - Epic Quartet,称号・四重奏
Title - Star-Arrow of Causality,称号・因果を見通す星矢
Title - Tables Turned,称号・土壇場の逆転
Title - Concrete Pouring Practice,称号・地固め研修中
Title - From Dust to Stars,称号・塵から星へ
Title - Transform!,称号・変身！
Title - Summer Triangle,称号・夏の大三角
Title - Where Night Returns,称号・夜の帰る場所
Title - Stepping into Dreamscape,称号・夢の上を歩く
Title - Oneiroweaver,称号・夢を紡ぐ者
Title - Illusion Slayer,称号・夢世界ハンター
Title - Dream Fireworks,称号・夢花火
Title - VIP Client,称号・大口顧客
Title - Supreme Powerholder,称号・大能力者
Title - Great Artist,称号・大芸術家
Title - Engram Line in the Sky?,称号・天空の星脈
Title - Seamless,称号・天衣無縫
Title - Lost Dream,称号・失われた夢
Title - Curiouser,称号・奇抜なアイデア
Title - Expo of Marvels,称号・奇跡博覧会
Title - True Strength!,称号・実力ありすぎ！
Title - Gold Rush Rookie,称号・富豪への第一歩
Title - I've Got You,称号・導く力
"Title - Brief Words, Deep Feelings",称号・尽きぬ想い
Title - Element Deconstructor,称号・属性解体者
Title - Island Startup Fund,称号・島建設の元手
Title - Towering Ruin - Limit Breaker,称号・巨塔の遺跡・極限王
Title - Dragon Claw Valley - Limit Breaker,称号・巨竜の爪痕・極限王
Title - Star of Hope,称号・希望の星
Title - Perfection at All Times,称号・常に完璧であれ
Title - Luck S,称号・幸運S
Title - Luck Within Reach,称号・幸運はすぐそこに
Title - Extremely Favorable Situation,称号・形勢良好
Title - A Shadow at Your Side,称号・影のごときお供
Title - Harmony and You I,称号・心と喜びとあなたと・その1
Title - Harmony and You II,称号・心と喜びとあなたと・その2
Title - Harmony and You III,称号・心と喜びとあなたと・その3
Title - Harmony and You IV,称号・心と喜びとあなたと・その4
Title - Haven for the Heart,称号・心のよりどころ
Title - Bestie in Love,称号・心の友
Title - Mission Accomplished,称号・必達ミッション
Title - Sworn Loyalty to You,称号・忠誠を誓います
Title - Shaper of the Formless,称号・思いを形にする
Title - Planetary Adjuster,称号・惑星の調停者
Title - Regnus Billionaire,称号・惑星レグナスのミリオネア
Title - Regnus Star,称号・惑星レグナスの星
Title - Walking Regnus Recipe,称号・惑星レグナスの生き「レシピ」
Title - Council Chair of the Regnus Wish Alliance,称号・惑星レグナスガシャ連盟会長
Title - Adventure of Love and Courage,称号・愛と勇気の冒険
Title - Memories of Love and Friendship,称号・愛と友情の思い出
Title - Love Navigator,称号・愛のナビゲーター
Title - Love Noob,称号・愛の初心者
Title - Guardian of Love,称号・愛の守護神
Title - I Am the Storm,称号・我こそが嵐
Title - Don't Underestimate Our Bond,称号・我らの絆を侮るなかれ
Title - Check Out My Attack!,称号・戦いの勲章
Title - I Can Still Fight,称号・戦う決意
Title - War Correspondent,称号・戦場カメラマン
Title - Weakling,称号・戦闘力はわずか5
Title - Combat Committee Chairman,称号・戦闘委員長
Title - Ode to Skill and You,称号・技と君への礼賛
Title - I Can Still Tank,称号・抗う決意
Title - Under Renovation,称号・改装中
Title - Quality +9,称号・教養+9
Title - Word Collector,称号・文字収集家
Title - Kitchen's Mine,称号・料理はおまかせ！
Title - Gateway to a New World,称号・新世界への扉
Title - Rookie Errand King,称号・新人パシリ王
Title - Novice Processor,称号・新米加工職人
Title - Novice Gemsmith,称号・新米宝石職人
Title - Novice Gatherer,称号・新米採取者
Title - Novice Miner,称号・新米採掘者
Title - Novice Stone Collector,称号・新米採石者
Title - Novice Smelting,称号・新米鍛造職人
Title - Ally of New Leaves,称号・新緑の盟友
Title - Let the Journey Begin,称号・旅立とう
Title - Lucid Somnambulist,称号・明晰夢
Title - Face the Stars,称号・星々の前に立つ
Title - To the Stellar Expanse,称号・星の海へ
Title - Star Overseer,称号・星の誓い
Title - Walk Into Starlight,称号・星光間に漕ぎいでよ
Title - Star Chest Galore,称号・星宝箱、大収穫！
Title - No Star Chest No Life!,称号・星宝箱なしではいられない！
Title - Star Chest! Open it!,称号・星宝箱ゲット！
Title - Throne Gazing the Stars,称号・星海の王座を見晴るかす
Title - Starborn Seeker,称号・星界捜査官
Title - Star Resonance Sigil,称号・星痕の印
Title - Interstellar Wanderer,称号・星間の漫遊
Title - Celestial Spirit Mage,称号・星霊魔導士
Title - Proof of Time,称号・時の証し
Title - Spacetime Snowbloom,称号・時空を凍てつかせる雪華
Title - Time Assassin - 24/7,称号・時間の刺客・24時間版
Title - Sunny Day Sunshine!,称号・晴れの日はごきげん！
Title - Dawn Walker,称号・暁のウォーカー
Title - Dark Mist Fortress - King of Limits,称号・暗霧要塞・極限王
Title - The Original Concrete Pouring,称号・最初の地固め
Title - Twilight's End,称号・最後の夕暮れ
Title - The Highly Anticipated Rookie,称号・期待の新人
Title - Wooden Dummy,称号・木偶の坊
Title - Sawdust Storm Generator,称号・木屑製造機
Title - To the Unknown World,称号・未知の世界へ
Title - Bookworm,称号・本の虫
Title - I'm a purrfessional,称号・本気の猫じゃらし
Title - Money! Come to me!,称号・来い、金運！
Title - Cycle Recorder,称号・栄枯盛衰の記録者
Title - Mechanical Technician,称号・機械整備士
Title - A Long Way to Go,称号・次なる目標へ
Title - Don't Stop!,称号・止まらないで
Title - The Unstoppable Hunter,称号・止められない狩人
Title - Walking Cookbook from Asterleeds,称号・歩くアステルリーズのレシピ
Title - Distant Afterglow,称号・残照遠望
Title - Purger of Eternal Night,称号・永夜の穢れを払う者
Title - Star of Eternal Legend,称号・永遠なる伝説の星
Title - Spirit of the Eternal Journey,称号・永遠の冒険魂
Title - Sigil of Eternity,称号・永遠の印
Title - Tide of Eternity,称号・永遠の潮
Title - Miner's Ultimate Showdown,称号・決戦、鉱員の頂点
Title - Wanderer of the Waves,称号・波の旅人
Title - Eye of Insight,称号・洞察の目
Title - Seawater Fishing Maniac,称号・海水エリアの鬼キャスター
Title - The Seabreeze's Favorite,称号・海風の寵児
Title - Vanished Focus,称号・消えたスタミナ
Title - Freshwater Fishing Maniac,称号・淡水エリアの鬼キャスター
Title - Abyssal Legend,称号・深海の伝説を手中に
Title - Abyssal Wreath,称号・深淵の花冠
Title - Crimson Crown,称号・深紅の冠
"Title - Heavy Guardian, Chaos‑Cleaver",称号・混沌を切り拓く巨刃
Title - Straight-A Student,称号・満点の優等生
Title - Tide Envoy,称号・潮汐の旅人
Title - Fire Dragon Slayer,称号・火の滅竜魔導士
Title - Peerless Jyanshi,称号・無双の雀士
Title - Unnamed but Unbeatable,称号・無敵の称号？まだ考えてない！
Title - Limitless Ambition!,称号・無限の向上心！
Title - Useless Knowledge Increased,称号・無駄な知識が増えた
Title - Master of the Cursed Tomb,称号・煌墓の呪主
Title - Rise! Workhorse!,称号・燃えよ、労働魂
Title - Runaway Hero,称号・爆走する勇者
Title - Messenger of the Hunting God,称号・狩猟神の使者
Title - Innovatively Handcrafted,称号・独創性の塊
Title - Boarrier Rush,称号・猪突猛進
Title - Treasures of the King,称号・王の財宝
Title - Intelligence at Hand,称号・現在判明している情報
Title - Brand-New,称号・生まれ変わった
Title - Anomaly Archivist,称号・異聞記録員
Title - Feeling Completely Drained,称号・疲労困憊
Title - White Night Vanguard,称号・白夜の先遣隊
Title - Monochrome Adventurer,称号・白黒はっきりした冒険者
"Title - Max Link, No Brakes!",称号・目指すは最大リンクのみ！
Title - Treasure Fanatic!,称号・目指せ！お宝
Title - Resonant Chord of Truth,称号・真理と共鳴する弦音
Title - Great Sage of Truth,称号・真理を超えし大賢者
Title - Knowledge is Power,称号・知識は力なり
Title - Pump Proficient,称号・神業ポンピング
Title - Dragon Shackles - Adept,称号・神竜の枷・適格者
Title - Secret Contact,称号・秘密の連絡係
Title - Order +999,称号・秩序+999
Title - Ultimate Ascension,称号・究極昇華
Title - Dragon Slayer Pioneer,称号・竜殺しの先駆
Title - King of Dragon Slayers,称号・竜殺しの王者
Title - Smile Doesn't Lie,称号・笑顔は健康の証し
Title - Precise Processing,称号・精密加工
Title - In the Elite Monster's Eyes,称号・精鋭の瞳に映りし者
Title - Elite Monster Annihilator,称号・精鋭を屠りし者
Title - Elite Terminator,称号・精鋭キラー
Title - Seasoned Elite Monster Slayer,称号・精鋭討伐の先鋒
Title - Let the Refining Begin,称号・精錬準備完了
Title - Gold Boarlet Follower,称号・純金ウリボの信奉者
Title - Gold Nappo Follower,称号・純金ナッポの信奉者
