source,target
附着于骸土之息的元素，使你的移动速度提高，持有该效果时无法获得来自遗迹装置的加速效果，并且会使你成为石骸的攻击目标,骸土の息に付着した元素により、移動速度が上昇する。この効果を所持している間は遺跡装置からの加速効果を獲得できず、石骸の攻撃ターゲットになる
裂石束缚,裂石の束縛
石骸的攻击使你头晕目眩，移动困难,石骸の攻撃により目まい状態になり、移動が困難になる
星源破碎,星源破砕
溢流能量削弱了石骸的能力，使其所受的伤害提高,オーバーフローしたエネルギーが石骸の能力を削ぎ、被ダメージを増加させる
星源崩塌,星源崩壊
石骸受到来自遗迹装置的能量反噬，期间所受的伤害大幅提高,石骸が遺跡装置からのエネルギーの反動を受け、その期間中被ダメージが大幅に増加する
蚀花注能,蝕花チャージ
攻击力提升200%,攻撃力+200%
蚀花伤痕,蝕花の傷痕
每秒损失生命值,毎秒失うHP
蚀花烙印,蝕花の烙印
每秒损失血量,毎秒失うHP
失衡,不均衡
受到的伤害提高,受けるダメージがアップする
花沼,花の沼
减速80%，无法冲刺,80%スロウ、ダッシュ不可
惰心,怠惰な心
攻击力降低，生命上限降低,攻撃力および最大HPがダウンする
受到首领普攻伤害提高,ボスから受ける通常攻撃ダメージがアップする
心神剥夺,精神剥奪
无法移动，无法释放技能,移動およびスキルの発動不能
蚀花伤病,蝕花の傷病
受到治疗效果减少50%,受ける回復効果-50%
小伊的故事掉落眩晕惩罚,イーの物語落下スタンペナルティ
幻花种,幻花の種
收集3只幻花种后获得技能【碎晶雷】。,幻花の種を3つ集めると【砕晶雷】を獲得する。
娜宝的祝福,ナッポの祝福
伤害提升15%,ダメージ+15%
娜宝的恶作剧,ナッポのイタズラ
攻击提升10%,攻撃力+10%
放大5倍！玩家受死！,5倍拡大！覚悟しろ、プレイヤー！
娜宝的束缚,ナッポの束縛
被娜宝的魔音灌耳，行动受到限制,ナッポの魔音を浴び、行動が制限される
娜宝的干扰,ナッポの妨害
被娜宝的魔音灌耳，移速降低,ナッポの魔音を浴び、移動速度が低下する
娜宝的魔音,ナッポの魔音
增加20%受到的伤害！,受けるダメージ+20%
烈焰灼心,燃える心
黑石军团在你的体内打上焰印，每秒持续损失生命值，最多叠加5层,黒磊兵団から体内に炎マークを付けられ、HPを毎秒失い続ける。5スタックまで可
被突击兵刺中，每层受到伤害提升10%,突撃兵に刺され、1スタックにつき受けるダメージ+10%
银辉的许诺,銀ナッポの約束
攻击提升5%,攻撃力+5%
闪闪的许诺,金ナッポの約束
物资,物資
消耗类资源，可以在背包内进行操作,消耗型の資源。所持品内で操作できる
镭射回旋参赛资格,回転レーザー参加資格
你已参加镭射回旋，离开区域后会自动取消报名资格,回転レーザーに参加しています。エリアから出ると自動的に参加資格が取り消されます
游鱼暴走参赛资格,魚の群れ大暴走・参加資格
你已参加游鱼暴走，离开区域后会自动取消报名资格,魚の群れ大暴走に参加しています。エリアから出ると自動的に参加資格が取り消されます。
一拳大作战参赛资格,一撃大作戦・参加資格
你已参加一拳大作战，离开区域后会自动取消报名资格,一撃大作戦に参加しています。エリアから出ると自動的に参加資格が取り消されます。
极限落潮参赛资格,極限の引き潮・参加資格
你已参加极限落潮，离开区域后会自动取消报名资格,極限の引き潮に参加しています。エリアから出ると自動的に参加資格が取り消されます。
浪花躲避球参赛资格,ウォータードッジボール・参加資格
你已参加浪花躲避球，离开区域后会自动取消报名资格,ウォータードッジボールに参加しています。エリアから出ると自動的に参加資格が取り消されます。
异次元惩戒参赛资格,異次元の制裁・参加資格
你已参加异次元惩戒，离开区域后会自动取消报名资格,異次元の制裁に参加しています。エリアから出ると自動的に参加資格が取り消されます。
娜宝幻化,ナッポ分化
找出场景中其他的假娜宝，对他使用连续普通拳吧,フィールドで偽ナッポを見つけ、連続通常フィストを使おう
鱼篓,びく
你接住了很多鱼,たくさんの魚をキャッチしました
游星岛禁令,スターリー島禁止令
游星岛游戏期间禁止使用任何共鸣能力，无法使用坐骑,スターリー島でのゲーム中は、いかなる共鳴能力の使用も禁止されており、マウントを使用することはできません。
游星,スターリー
散落在各地的游星，增加当局游戏积分,各地に散らばっているスターリー。そのゲームでのスコアを増加させます。
五倍充能,5倍チャージ
技能【脚踢】获得五倍的充能效率,スキル【キック】のチャージ効率が５倍になる
满天星！,満天の星！
获得双倍游星,2倍のスターリーを獲得する
大游星！,大スターリー！
必定掉落大游星,必ず大スターリーがドロップする
搬运西红柿,トマト運び
把西红柿放菜板上处理一下,トマトをまな板の上に置いて処理する
鱼,魚
你正在搬运鱼，请把他放到菜板上,魚運び中。まな板の上に置いてください
蘑菇,キノコ
你正在搬运蘑菇，请把他放到菜板上,キノコ運び中。まな板の上に置いてください
切好的蘑菇,カット済みのキノコ
切好的蘑菇，可以放进锅里了,鍋に投入可能になったキノコ
切好的肉,カット済みの肉
切好的肉，可以放进锅里了,鍋に投入可能になった肉
蘑菇炒肉,キノコと肉の炒め物
充满爱意的蘑菇炒肉，法法菈一定会喜欢,愛情たっぷりの炒め物。ファルファラがきっと好きなはず
变身,変身
已变成物件，找个好地方躲起来！,オブジェクトに変身した。いい場所を見つけて隠れよう！
星元限制,エングラム制限
为了追逃游戏的公平，禁止一切跑酷能力,チェイスゲームの公平性を保つため、すべてのパルクール能力が禁止される
用你手上的武器，抓出所有潜行者,手にある武器を使って、すべてのステルサーを捕まえよう
幽灵,幽霊
你已被逮捕，现在是一个无拘无束的灵魂,あなたは逮捕され、今は自由な魂となった
幻境靡音,夢世界の美音
不远处的逐影猎手将会注意到你的声音，请远离,少し離れたところにいるハンターがあなたの音に気づく。その場を離れよう
范围内有潜行者，正在发出警告,範囲内にステルサーがいて、警告を発している
你已被雷达追踪，暂时失去变身能力。,あなたはレーダーで追跡されており、一時的に変身能力を失っている。
移动时引起震荡波，造成范围伤害。,移動時に衝撃波を引き起こし、範囲ダメージを与える。
你已被时停，快掏出你的白金之星想想办法,あなたは時を止められた。早くスタープラチナを出して何とかしよう
正处于迷雾中，万幸你暂时不用担心家人的安危,霧の中にいる。幸いなことに、今は家族の安否を心配する必要はない
下一次受到攻击对攻击者造成100点伤害,次に攻撃を受けた時、攻撃者に100のダメージを与える
免疫下一次受到的伤害,次に受けるダメージを無効化する
伟大的死或渺小的生，命运早就安排好了,偉大な死か、ちっぽけな生か。運命はとうに決まっているのだ
你已被藤蔓缠绕，禁止移动和释放技能,蔓に絡みつかれ、移動やスキルの発動ができない
使用武器时可以挥出刀光,武器を使用する時、剣光を放つことができる
疯狂时刻,クレイジータイム
使用武器将不再损失自身生命值，移速增加100%,武器を使用しても自身のHPを失わなくなり、移動速度+100%
等待时刻,待機タイム
等待大门开启,ゲートが開くのを待つ
潜行时刻,ハイドタイム
移速增加100%，别担心，逐影猎手们暂时还不会行动，你有足够的时间去部署藏身之处,移動速度+100%。心配しないで。ハンターたちはしばらく行動しない。隠れ場所を準備する時間は十分にある
留影时刻,撮影タイム
摆出你们最可爱的姿势吧！,一番かわいいポーズを決めよう！
逐影猎手能力大幅提升，请注意躲避,ハンターの能力が大幅に上昇した。回避に注意しよう
土遁术,土遁の術
遁入地底，进入无敌状态，且移动速度增加40%,地中に潜り無敵状態になる。移動速度+40%
替身使者【艾露娜】,スタンド使い【アルーナ】
受到致死伤害时触发，至少保留1点生命值，并且无敌5秒,致命傷を受けた時に発動する。HPを最低1残し、5秒間無敵状態になる
消尽的艾露娜,燃え尽きたアルーナ
无敌5秒,5秒間無敵になる
替身使者【蒂娜】,スタンド使い【ティナ】
当附近出现逐影猎手时，会增加20%的移速,近くにハンターが現れると、移動速度+20%
超高速级的蒂娜,超高速級のティナ
附近有逐影猎手，移速增加20%,近くにハンターがいると、移動速度+20%
替身使者【博伊斯】,スタンド使い【ボイス】
被攻击时，有20%几率冰冻攻击者1秒,攻撃を受けた時、20%の確率で攻撃者を1秒間氷結させる
博伊斯的寒冰结界,ボイスの氷の結界
你已被冻结,凍結された
替身使者【奥尔维拉】,スタンド使い【オルヴェラ】
可以清除周围的所有场地效果,周囲のすべてのフィールド効果を解除できる
奥尔维拉永远与你同在,オルヴェラは永遠にあなたと共にある
不善言辞之人,口下手な人
你可以通过技能【替身使者】变成奥尔维拉,スキル【スタンド使い】を通じてオルヴェラに変身できる
